iter	RMSE
3223	27.35833691
3224	27.35766048
3225	27.35412149
3226	27.35358601
3227	27.35260673
3228	27.3520533
3229	27.35155703
3230	27.35093022
3231	27.35000104
3232	27.34856792
3233	27.34810211
3234	27.34697561
3235	27.34651995
3236	27.34598849
3237	27.34549434
3238	27.34476049
3239	27.34420094
3240	27.3437262
3241	27.34324386
3242	27.34281909
3243	27.34059256
3244	27.34001929
3245	27.33937777
3246	27.33903108
3247	27.33664959
3248	27.33615143
3249	27.33583004
3250	27.33525627
3251	27.33467472
3252	27.33335477
3253	27.33282383
3254	27.3323578
3255	27.3318982
3256	27.3315817
3257	27.33096492
3258	27.33047889
3259	27.32990451
3260	27.3293757
3261	27.32866894
3262	27.32735848
3263	27.32699009
3264	27.32642889
3265	27.32594149
3266	27.32533945
3267	27.32499695
3268	27.3236956
3269	27.32321108
3270	27.32265971
3271	27.32205658
3272	27.32157524
3273	27.3208447
3274	27.32038
3275	27.32006602
3276	27.31946789
3277	27.31889365
3278	27.31836324
3279	27.31794878
3280	27.31735937
3281	27.3161791
3282	27.31570081
3283	27.31428412
3284	27.31381803
3285	27.31147407
3286	27.3108442
3287	27.31030393
3288	27.30918961
3289	27.30815853
3290	27.30756525
3291	27.30706066
3292	27.3065959
3293	27.30605259
3294	27.30571305
3295	27.30514422
3296	27.30458385
3297	27.30408068
3298	27.30367499
3299	27.30336344
3300	27.30290596
3301	27.30058525
3302	27.30014832
3303	27.29785284
3304	27.29558229
3305	27.29510382
3306	27.29294332
3307	27.29231462
3308	27.29185643
3309	27.28999008
3310	27.28946208
3311	27.28890108
3312	27.28842125
3313	27.28791829
3314	27.28681285
3315	27.28458289
3316	27.28245525
3317	27.28178445
3318	27.28145377
3319	27.28102816
3320	27.28058272
3321	27.27838079
3322	27.27777279
3323	27.27722149
3324	27.27665388
3325	27.27634392
3326	27.27424237
3327	27.27206906
3328	27.27147735
3329	27.26940108
3330	27.26888222
3331	27.26543593
3332	27.26488928
3333	27.26275126
3334	27.2593621
3335	27.25752881
3336	27.25693882
3337	27.25488824
3338	27.25285842
3339	27.25225717
3340	27.25178485
3341	27.2513464
3342	27.25098843
3343	27.25044875
3344	27.24998247
3345	27.24938098
3346	27.24737141
3347	27.24673727
3348	27.24465484
3349	27.24266961
3350	27.24133848
3351	27.24082004
3352	27.24022876
3353	27.23817873
3354	27.23638016
3355	27.23460473
3356	27.23287393
3357	27.23252173
3358	27.2291929
3359	27.22870946
3360	27.22819403
3361	27.22768589
3362	27.22719481
3363	27.22688671
3364	27.22641846
3365	27.22541025
3366	27.22493013
3367	27.22435974
3368	27.22327858
3369	27.22228556
3370	27.22121244
3371	27.22071254
3372	27.22038187
3373	27.22019748
3374	27.21972906
3375	27.21925596
3376	27.21877231
3377	27.21821115
3378	27.2178143
3379	27.21753312
3380	27.21704722
3381	27.21652132
3382	27.21593109
3383	27.21562732
3384	27.21515244
3385	27.21456064
3386	27.21406616
3387	27.21362735
3388	27.21301361
3389	27.21255066
3390	27.21198654
3391	27.2114973
3392	27.2109032
3393	27.21027183
3394	27.20832243
3395	27.20781624
3396	27.20731052
3397	27.20672009
3398	27.2060743
3399	27.20548877
3400	27.20380488
3401	27.20324327
3402	27.20291579
3403	27.20253316
3404	27.20207581
3405	27.20151484
3406	27.20106418
3407	27.20014435
3408	27.19968994
3409	27.199236
3410	27.19872755
3411	27.19815088
3412	27.19785058
3413	27.19733742
3414	27.19689249
3415	27.19629281
3416	27.19300199
3417	27.19256149
3418	27.19199758
3419	27.19154912
3420	27.19110374
3421	27.19079477
3422	27.1903307
3423	27.18972897
3424	27.18920686
3425	27.18791145
3426	27.18663451
3427	27.18610192
3428	27.184478
3429	27.1840066
3430	27.18357584
3431	27.18305308
3432	27.1825062
3433	27.18197065
3434	27.18151297
3435	27.18082517
3436	27.18052626
3437	27.18014792
3438	27.17967928
3439	27.17911185
3440	27.17873062
3441	27.17680838
3442	27.17633525
3443	27.17310205
3444	27.17280517
3445	27.1711465
3446	27.17082598
3447	27.1702327
3448	27.16978534
3449	27.16931483
3450	27.16794671
3451	27.16745797
3452	27.1669163
3453	27.16661576
3454	27.1634256
3455	27.16297195
3456	27.16252351
3457	27.161647
3458	27.16120728
3459	27.16074866
3460	27.16026197
3461	27.15891781
3462	27.15862331
3463	27.1583058
3464	27.15787516
3465	27.15732505
3466	27.15678872
3467	27.156252
3468	27.15569346
3469	27.15527135
3470	27.15475558
3471	27.15437353
3472	27.15391456
3473	27.15345726
3474	27.15301709
3475	27.15195688
3476	27.15143622
3477	27.15114403
3478	27.15065552
3479	27.15022555
3480	27.14925591
3481	27.14872608
3482	27.14815746
3483	27.14767836
3484	27.14722215
3485	27.14670344
3486	27.14641278
3487	27.14602218
3488	27.14570715
3489	27.1453942
3490	27.14478211
3491	27.1442345
3492	27.14332614
3493	27.14279563
3494	27.14228382
3495	27.14191465
3496	27.14142263
3497	27.14090276
3498	27.14040176
3499	27.13907716
3500	27.13592801
3501	27.13562435
3502	27.13533609
3503	27.13446869
3504	27.13418199
3505	27.13367862
3506	27.13316874
3507	27.13272609
3508	27.13214256
3509	27.13163769
3510	27.13118214
3511	27.13089519
3512	27.13044539
3513	27.12733892
3514	27.12686113
3515	27.12641746
3516	27.12596476
3517	27.12505633
3518	27.1247707
3519	27.12421637
3520	27.12290999
3521	27.12262092
3522	27.12214625
3523	27.12169907
3524	27.12125425
3525	27.12081455
3526	27.12027699
3527	27.11991571
3528	27.11943971
3529	27.11900968
3530	27.11854783
3531	27.11808453
3532	27.11768381
3533	27.11710624
3534	27.11682284
3535	27.11653967
3536	27.11602488
3537	27.11557803
3538	27.11500524
3539	27.1145751
3540	27.11421691
3541	27.11292817
3542	27.11243347
3543	27.11201424
3544	27.11154332
3545	27.11105908
3546	27.11035036
3547	27.11006926
3548	27.1095687
3549	27.1091598
3550	27.10609516
3551	27.10547459
3552	27.10514996
3553	27.10472371
3554	27.10432455
3555	27.10346387
3556	27.1030382
3557	27.10168231
3558	27.10123999
3559	27.10074476
3560	27.10044107
3561	27.09910394
3562	27.09863241
3563	27.09823155
3564	27.09520555
3565	27.09478756
3566	27.09180531
3567	27.09130645
3568	27.09096364
3569	27.09046673
3570	27.08995806
3571	27.08951556
3572	27.08899243
3573	27.08872296
3574	27.08578243
3575	27.08465172
3576	27.08421141
3577	27.08288829
3578	27.08239193
3579	27.08205385
3580	27.08151963
3581	27.08107914
3582	27.08080049
3583	27.0803075
3584	27.07985656
3585	27.07947661
3586	27.07897407
3587	27.07851065
3588	27.07823368
3589	27.07763154
3590	27.07714112
3591	27.07669325
3592	27.07639506
3593	27.07592551
3594	27.07541092
3595	27.0749952
3596	27.07368981
3597	27.0732867
3598	27.07286102
3599	27.07234242
3600	27.07197381
3601	27.07146151
3602	27.07096714
3603	27.07045953
3604	27.06996054
3605	27.06946658
3606	27.06902047
3607	27.06860672
3608	27.06810445
3609	27.06771206
3610	27.06743723
3611	27.06701571
3612	27.06659984
3613	27.06611098
3614	27.06572054
3615	27.06523963
3616	27.06496636
3617	27.06339606
3618	27.06294154
3619	27.06182129
3620	27.06152682
3621	27.06107202
3622	27.06067469
3623	27.06020192
3624	27.05979123
3625	27.05944423
3626	27.05903249
3627	27.05876153
3628	27.05845174
3629	27.05806665
3630	27.05760537
3631	27.05685063
3632	27.05655907
3633	27.05615782
3634	27.05562146
3635	27.05509655
3636	27.05395936
3637	27.05342223
3638	27.05033772
3639	27.04958466
3640	27.04912377
3641	27.04864327
3642	27.04838052
3643	27.04785536
3644	27.04673171
3645	27.04628616
3646	27.04558443
3647	27.04514285
3648	27.04470725
3649	27.04443831
3650	27.0439748
3651	27.0435321
3652	27.0431894
3653	27.04233274
3654	27.04177667
3655	27.04134374
3656	27.04061185
3657	27.03999083
3658	27.03953101
3659	27.03911717
3660	27.03756451
3661	27.03708087
3662	27.03662488
3663	27.03619754
3664	27.03590834
3665	27.0355255
3666	27.03525876
3667	27.0348383
3668	27.03217459
3669	27.03169924
3670	27.03119903
3671	27.0306099
3672	27.03027264
3673	27.02982108
3674	27.02945183
3675	27.02901274
3676	27.02877073
3677	27.02790115
3678	27.02747595
3679	27.02663324
3680	27.02613548
3681	27.02566979
3682	27.02527085
3683	27.0248607
3684	27.02438585
3685	27.02392106
3686	27.02345377
3687	27.023092
3688	27.02273914
3689	27.02228409
3690	27.02183374
3691	27.01999356
3692	27.01843998
3693	27.01815305
3694	27.01769139
3695	27.01733596
3696	27.01688761
3697	27.01647987
3698	27.016086
3699	27.01569611
3700	27.01277582
3701	27.01251272
3702	27.01196179
3703	27.01141549
3704	27.01101111
3705	27.01064049
3706	27.01017785
3707	27.00978902
3708	27.00933424
3709	27.00887664
3710	27.00845776
3711	27.0079926
3712	27.00758128
3713	27.00723454
3714	27.00441941
3715	27.00391972
3716	27.00343535
3717	27.00315086
3718	27.00020216
3719	26.99965838
3720	26.99925205
3721	26.99890082
3722	26.99866247
3723	26.99575216
3724	26.99531401
3725	26.99490508
3726	26.99465597
3727	26.99426221
3728	26.99328313
3729	26.99292873
3730	26.99246427
3731	26.99197094
3732	26.99154077
3733	26.98866399
3734	26.98827678
3735	26.98797665
3736	26.9875103
3737	26.98704775
3738	26.98671853
3739	26.98625744
3740	26.98567216
3741	26.98530041
3742	26.98506374
3743	26.98468209
3744	26.98421778
3745	26.98365439
3746	26.98298161
3747	26.98263633
3748	26.98162399
3749	26.98085465
3750	26.98042317
3751	26.98012571
3752	26.9786179
3753	26.97775379
3754	26.97717195
3755	26.97685048
3756	26.97539915
3757	26.9750733
3758	26.97466596
3759	26.97349869
3760	26.97326354
3761	26.97286581
3762	26.97255025
3763	26.97204929
3764	26.971622
3765	26.97124998
3766	26.9705341
3767	26.96981033
3768	26.96937566
3769	26.96876919
3770	26.96839026
3771	26.96714184
3772	26.96665989
3773	26.96626201
3774	26.96503267
3775	26.96456033
3776	26.9641983
3777	26.96396308
3778	26.96362219
3779	26.96334482
3780	26.96289454
3781	26.96258941
3782	26.96179355
3783	26.96138302
3784	26.96015519
3785	26.9598036
3786	26.95922824
3787	26.95706597
3788	26.95670621
3789	26.95641475
3790	26.95594672
3791	26.95563056
3792	26.95533582
3793	26.9548354
3794	26.95434293
3795	26.9538695
3796	26.95117983
3797	26.95094684
3798	26.95050429
3799	26.94958212
3800	26.94890745
3801	26.94867872
3802	26.94820122
3803	26.94777111
3804	26.94563014
3805	26.94516361
3806	26.94464423
3807	26.94252622
3808	26.94172281
3809	26.94127152
3810	26.94084471
3811	26.9405019
3812	26.94005493
3813	26.93963776
3814	26.93919397
3815	26.93870196
3816	26.93829108
3817	26.93564177
3818	26.93354408
3819	26.93307971
3820	26.9327014
3821	26.93221946
3822	26.93182174
3823	26.93159048
3824	26.93099968
3825	26.93017794
3826	26.92749426
3827	26.92705649
3828	26.92672376
3829	26.926255
3830	26.92577126
3831	26.92547908
3832	26.92466332
3833	26.92428225
3834	26.92387424
3835	26.92338546
3836	26.92297975
3837	26.92237602
3838	26.9197943
3839	26.91935794
3840	26.91888522
3841	26.91865546
3842	26.91821259
3843	26.91779756
3844	26.91740842
3845	26.91709312
3846	26.91646511
3847	26.91603991
3848	26.91560955
3849	26.91513246
3850	26.91484292
3851	26.91440996
3852	26.91396834
3853	26.91339312
3854	26.91295302
3855	26.91272497
3856	26.91235335
3857	26.91185593
3858	26.91163248
3859	26.9113394
3860	26.91097709
3861	26.90985431
3862	26.90943172
3863	26.90901065
3864	26.90857324
3865	26.90815143
3866	26.90784553
3867	26.90755874
3868	26.9073324
3869	26.90700335
3870	26.90665104
3871	26.90625142
3872	26.90580399
3873	26.90524374
3874	26.90395849
3875	26.90356629
3876	26.90314567
3877	26.90271386
3878	26.90231216
3879	26.90191272
3880	26.90155273
3881	26.90071641
3882	26.89972571
3883	26.89934797
3884	26.89891996
3885	26.89869533
3886	26.89811464
3887	26.8978819
3888	26.89744735
3889	26.8970326
3890	26.89664126
3891	26.89629308
3892	26.89581245
3893	26.89464814
3894	26.89391138
3895	26.89342422
3896	26.89282328
3897	26.89232037
3898	26.89203625
3899	26.89148502
3900	26.89108894
3901	26.89065182
3902	26.89020145
3903	26.88978198
3904	26.88725253
3905	26.88675713
3906	26.88544557
3907	26.8848913
3908	26.88232729
3909	26.88187099
3910	26.8814664
3911	26.88103693
3912	26.88072896
3913	26.88050564
3914	26.88012327
3915	26.87966767
3916	26.87923021
3917	26.87882138
3918	26.87834805
3919	26.87799883
3920	26.87767434
3921	26.87734268
3922	26.87706095
3923	26.87683937
3924	26.87637045
3925	26.87531426
3926	26.87496219
3927	26.87467831
3928	26.87438081
3929	26.87391357
3930	26.87262827
3931	26.8722776
3932	26.87111316
3933	26.87082001
3934	26.87042418
3935	26.86985714
3936	26.86903926
3937	26.86847594
3938	26.86812317
3939	26.86770135
3940	26.8673249
3941	26.86710482
3942	26.8667178
3943	26.86426714
3944	26.86383887
3945	26.86345192
3946	26.86264972
3947	26.86219262
3948	26.86175477
3949	26.86140193
3950	26.86106773
3951	26.86072032
3952	26.86042643
3953	26.85938526
3954	26.85859108
3955	26.85789111
3956	26.85763177
3957	26.85716165
3958	26.85676689
3959	26.85636891
3960	26.8559804
3961	26.85558527
3962	26.85524334
3963	26.85486997
3964	26.85459456
3965	26.85423535
3966	26.85345293
3967	26.85304267
3968	26.85264619
3969	26.85220434
3970	26.85177975
3971	26.85141886
3972	26.85098575
3973	26.85008486
3974	26.84974759
3975	26.8488891
3976	26.84870104
3977	26.8484836
3978	26.84810164
3979	26.84767724
3980	26.8468315
3981	26.84648847
3982	26.84609559
3983	26.84567207
3984	26.84532928
3985	26.84481341
3986	26.84384223
3987	26.84330065
3988	26.84274787
3989	26.8422975
3990	26.84170706
3991	26.84143419
3992	26.84038802
3993	26.84005604
3994	26.839656
3995	26.83924946
3996	26.83882834
3997	26.83841155
3998	26.83813894
3999	26.83590082
4000	26.83548805
4001	26.83507855
4002	26.83402549
4003	26.83366027
4004	26.83324793
4005	26.83281553
4006	26.83244732
4007	26.83223126
4008	26.83187366
4009	26.83158152
4010	26.83121455
4011	26.83100021
4012	26.83055878
4013	26.82997772
4014	26.82944937
4015	26.82903666
4016	26.82657791
4017	26.82618495
4018	26.82584016
4019	26.82551333
4020	26.82513551
4021	26.82471373
4022	26.8244067
4023	26.82401987
4024	26.823634
4025	26.82335205
4026	26.82306097
4027	26.82265186
4028	26.8221201
4029	26.82174888
4030	26.8214646
4031	26.8211413
4032	26.8209255
4033	26.82050183
4034	26.82005238
4035	26.81964322
4036	26.81935629
4037	26.81908231
4038	26.81886944
4039	26.81865732
4040	26.81629157
4041	26.81588969
4042	26.81477222
4043	26.81456087
4044	26.81423113
4045	26.81387633
4046	26.81154901
4047	26.81115563
4048	26.81079888
4049	26.81050408
4050	26.8100923
4051	26.80966956
4052	26.80926269
4053	26.80894518
4054	26.80857843
4055	26.80799373
4056	26.80730318
4057	26.80688426
4058	26.80630797
4059	26.80601996
4060	26.80559935
4061	26.80527358
4062	26.80496468
4063	26.80450062
4064	26.80359725
4065	26.80258397
4066	26.80219472
4067	26.80182059
4068	26.80146722
4069	26.80102756
4070	26.80081765
4071	26.80030508
4072	26.80003912
4073	26.79974368
4074	26.79945468
4075	26.79909406
4076	26.79821285
4077	26.79794889
4078	26.79582834
4079	26.79540228
4080	26.79509923
4081	26.79482278
4082	26.79436651
4083	26.79409251
4084	26.7938842
4085	26.79351327
4086	26.7927534
4087	26.79236265
4088	26.79191888
4089	26.79096075
4090	26.78992689
4091	26.78963897
4092	26.78936315
4093	26.78844627
4094	26.78765605
4095	26.78724864
4096	26.78683214
4097	26.78641818
4098	26.78613936
4099	26.78573544
4100	26.78536735
4101	26.78506558
4102	26.78465021
4103	26.78342529
4104	26.78306923
4105	26.78212154
4106	26.78172891
4107	26.78130129
4108	26.78081976
4109	26.78061295
4110	26.78019028
4111	26.77951191
4112	26.77914313
4113	26.77861128
4114	26.77771136
4115	26.77715341
4116	26.77673147
4117	26.77645974
4118	26.77543516
4119	26.77508178
4120	26.77480692
4121	26.77442097
4122	26.77414726
4123	26.77381009
4124	26.77347533
4125	26.77253806
4126	26.77026883
4127	26.76987442
4128	26.7694782
4129	26.76904936
4130	26.76831669
4131	26.76813382
4132	26.76726977
4133	26.76675459
4134	26.7658234
4135	26.76549776
4136	26.76515524
4137	26.76407448
4138	26.76343983
4139	26.76234619
4140	26.76214123
4141	26.76186896
4142	26.76158092
4143	26.76119592
4144	26.76083491
4145	26.76009089
4146	26.75964522
4147	26.75927169
4148	26.75887286
4149	26.75844765
4150	26.75816475
4151	26.75610502
4152	26.7555599
4153	26.75528891
4154	26.75490578
4155	26.7545436
4156	26.75365594
4157	26.75338144
4158	26.75116616
4159	26.75096259
4160	26.75023842
4161	26.7498757
4162	26.74946047
4163	26.74840261
4164	26.74815084
4165	26.74772258
4166	26.74743744
4167	26.74705817
4168	26.74657621
4169	26.7463456
4170	26.74599431
4171	26.74557945
4172	26.74530692
4173	26.7449088
4174	26.74465352
4175	26.74445147
4176	26.74410022
4177	26.74376491
4178	26.74343446
4179	26.74309426
4180	26.74277326
4181	26.74240915
4182	26.74208413
4183	26.74187775
4184	26.741502
4185	26.74124486
4186	26.74088312
4187	26.74048924
4188	26.74008049
4189	26.73889247
4190	26.73806828
4191	26.73770577
4192	26.73721696
4193	26.73682445
4194	26.73647991
4195	26.73608839
4196	26.73580732
4197	26.735416
4198	26.735093
4199	26.73466855
4200	26.73377962
4201	26.73351199
4202	26.73293916
4203	26.73263883
4204	26.73205017
4205	26.73171873
4206	26.73133863
4207	26.73113785
4208	26.73089575
4209	26.7305352
4210	26.73014016
4211	26.7297988
4212	26.72959961
4213	26.72903133
4214	26.72869479
4215	26.72838404
4216	26.72739129
4217	26.72512583
4218	26.72447453
4219	26.72413019
4220	26.72388504
4221	26.72345835
4222	26.72308531
4223	26.72278679
4224	26.72080063
4225	26.72042326
4226	26.72017709
4227	26.71961088
4228	26.71910414
4229	26.71793988
4230	26.71750373
4231	26.71732921
4232	26.71695139
4233	26.7164482
4234	26.71580684
4235	26.71550437
4236	26.71498507
4237	26.71458341
4238	26.71423431
4239	26.71201927
4240	26.71118276
4241	26.71098578
4242	26.71064374
4243	26.71044836
4244	26.71001812
4245	26.70982432
4246	26.70918944
4247	26.70863084
4248	26.70787832
4249	26.70737596
4250	26.70525652
4251	26.70489082
4252	26.70465821
4253	26.70446587
4254	26.70398198
4255	26.70314873
4256	26.70277302
4257	26.70234961
4258	26.70200503
4259	26.70173476
4260	26.70134698
4261	26.70110449
4262	26.7007644
4263	26.69997196
4264	26.69960202
4265	26.69897421
4266	26.69862536
4267	26.69782061
4268	26.69740343
4269	26.69704684
4270	26.69646551
4271	26.69627463
4272	26.69608527
4273	26.69589744
4274	26.6957111
4275	26.69552625
4276	26.69534289
4277	26.69495001
4278	26.69412214
4279	26.69394021
4280	26.69345661
4281	26.69327614
4282	26.69296045
4283	26.69278142
4284	26.69216123
4285	26.69198363
4286	26.69180745
4287	26.69162461
4288	26.69031898
4289	26.69015787
4290	26.68924403
4291	26.68826698
4292	26.68776108
4293	26.68756308
4294	26.68675209
4295	26.68636319
4296	26.6862039
4297	26.68604554
4298	26.68557456
4299	26.68537862
4300	26.68522168
4301	26.68420002
4302	26.68403407
4303	26.68363836
4304	26.68289704
4305	26.68270263
4306	26.68254778
4307	26.68226085
4308	26.68144321
4309	26.68109304
4310	26.68076872
4311	26.68059271
4312	26.68043921
4313	26.68012611
4314	26.67997351
4315	26.67978268
4316	26.67963143
4317	26.67938509
4318	26.67919615
4319	26.67895163
4320	26.67880217
4321	26.67848379
4322	26.67828743
4323	26.67813931
4324	26.67797054
4325	26.67772808
4326	26.67751752
4327	26.67737132
4328	26.67722592
4329	26.67703458
4330	26.67685225
4331	26.67661265
4332	26.67646922
4333	26.67628084
4334	26.676043
4335	26.67586351
4336	26.6757219
4337	26.67553609
4338	26.67513173
4339	26.67499131
4340	26.67478954
4341	26.67461457
4342	26.674432
4343	26.67427659
4344	26.67410195
4345	26.6739641
4346	26.6737927
4347	26.67326511
4348	26.6731284
4349	26.67279242
4350	26.67242535
4351	26.67227092
4352	26.67205948
4353	26.67173169
4354	26.67153649
4355	26.67140158
4356	26.67123138
4357	26.67109764
4358	26.67096468
4359	26.670774
4360	26.67060748
4361	26.67037621
4362	26.67022918
4363	26.6692619
4364	26.66909465
4365	26.66896367
4366	26.66873367
4367	26.66857034
4368	26.66823317
4369	26.66800438
4370	26.66786062
4371	26.66763336
4372	26.66750415
4373	26.66734016
4374	26.66721212
4375	26.66684525
4376	26.66653041
4377	26.66634509
4378	26.66611972
4379	26.66596044
4380	26.6637925
4381	26.66363089
4382	26.66350457
4383	26.66222246
4384	26.66204066
4385	26.66154861
4386	26.66027559
4387	26.65980084
4388	26.65940138
4389	26.65928764
4390	26.65903667
4391	26.65689539
4392	26.65657754
4393	26.65565558
4394	26.65527022
4395	26.65424373
4396	26.65406423
4397	26.65388248
4398	26.65349814
4399	26.65312381
4400	26.65292446
4401	26.65157919
4402	26.649521
4403	26.64874306
4404	26.64824856
4405	26.64802598
4406	26.64768922
4407	26.64730013
4408	26.64649785
4409	26.64423823
4410	26.64396504
4411	26.64317944
4412	26.64240183
4413	26.64200101
4414	26.64146859
4415	26.64107923
4416	26.64075012
4417	26.64037058
4418	26.64021162
4419	26.6398477
4420	26.63947041
4421	26.63931233
4422	26.63898108
4423	26.63831281
4424	26.6378814
4425	26.63697694
4426	26.63662699
4427	26.63651546
4428	26.63619799
4429	26.63604343
4430	26.6354944
4431	26.63329275
4432	26.63262513
4433	26.63220636
4434	26.63200919
4435	26.63126328
4436	26.63013097
4437	26.62919788
4438	26.62906345
4439	26.62855748
4440	26.62823905
4441	26.62791074
4442	26.62759553
4443	26.62722515
4444	26.62694579
4445	26.62659845
4446	26.62618849
4447	26.62586844
4448	26.62522426
4449	26.62494416
4450	26.62462343
4451	26.62395871
4452	26.62304944
4453	26.62262231
4454	26.6222545
4455	26.62185074
4456	26.62132466
4457	26.62099913
4458	26.62063858
4459	26.62044345
4460	26.62021362
4461	26.61993486
4462	26.61952838
4463	26.61917958
4464	26.61877971
4465	26.61846249
4466	26.61796101
4467	26.61757426
4468	26.61683409
4469	26.61585027
4470	26.61544389
4471	26.6144116
4472	26.61375328
4473	26.61344326
4474	26.61308206
4475	26.61276112
4476	26.61247273
4477	26.61212406
4478	26.61177638
4479	26.61141918
4480	26.61130886
4481	26.61093756
4482	26.610581
4483	26.61025479
4484	26.60982535
4485	26.60935481
4486	26.6082389
4487	26.60778788
4488	26.60741526
4489	26.60717394
4490	26.60683406
4491	26.6065858
4492	26.60621809
4493	26.60532675
4494	26.60482884
4495	26.60399855
4496	26.60373044
4497	26.60350928
4498	26.60319712
4499	26.60300367
4500	26.60264189
4501	26.60224699
4502	26.6021254
4503	26.60179946
4504	26.60115729
4505	26.60039822
4506	26.60001617
4507	26.59963549
4508	26.59880368
4509	26.59846311
4510	26.59809056
4511	26.59774882
4512	26.59742127
4513	26.59702971
4514	26.59580368
4515	26.59543486
4516	26.59513211
4517	26.59476955
4518	26.59441395
4519	26.59319651
4520	26.59198771
4521	26.59162794
4522	26.59072082
4523	26.59045541
4524	26.5897248
4525	26.58848799
4526	26.58812193
4527	26.5878573
4528	26.58748762
4529	26.58717362
4530	26.58672704
4531	26.58650481
4532	26.58628522
4533	26.58565249
4534	26.58549516
4535	26.58538649
4536	26.58508667
4537	26.58475703
4538	26.58443487
4539	26.58410034
4540	26.5838157
4541	26.5829189
4542	26.58258225
4543	26.58228605
4544	26.58191862
4545	26.58083457
4546	26.5805567
4547	26.58020265
4548	26.57995955
4549	26.57969816
4550	26.57941831
4551	26.57919407
4552	26.57889693
4553	26.57852185
4554	26.57828236
4555	26.57796383
4556	26.57571199
4557	26.57368001
4558	26.57352966
4559	26.57324612
4560	26.57276433
4561	26.57245091
4562	26.57163867
4563	26.57128226
4564	26.57096408
4565	26.57066818
4566	26.57043896
4567	26.57014684
4568	26.5696732
4569	26.56862208
4570	26.56639557
4571	26.56554186
4572	26.56515908
4573	26.5633408
4574	26.5626243
4575	26.56231694
4576	26.56200068
4577	26.56113288
4578	26.56080356
4579	26.56051224
4580	26.55962553
4581	26.5576408
4582	26.55701925
4583	26.55665681
4584	26.55629827
4585	26.55525685
4586	26.5550863
4587	26.55484121
4588	26.55454959
4589	26.55418046
4590	26.55383372
4591	26.55347266
4592	26.55310857
4593	26.55291485
4594	26.55252588
4595	26.55222369
4596	26.55184626
4597	26.55155231
4598	26.55101154
4599	26.55071032
4600	26.55038425
4601	26.55016891
4602	26.54982811
4603	26.54948121
4604	26.54915405
4605	26.54886382
4606	26.54806755
4607	26.54778961
4608	26.54747381
4609	26.54726687
4610	26.54700373
4611	26.5467128
4612	26.54640357
4613	26.54591221
4614	26.5452618
4615	26.54496793
4616	26.54466096
4617	26.544296
4618	26.54389812
4619	26.54360904
4620	26.54328074
4621	26.54297767
4622	26.54260975
4623	26.5423156
4624	26.54197545
4625	26.54133072
4626	26.5407879
4627	26.54038943
4628	26.54008034
4629	26.53930545
4630	26.53916683
4631	26.53876646
4632	26.53783656
4633	26.53754334
4634	26.53714981
4635	26.53684273
4636	26.53620698
4637	26.53594058
4638	26.53560639
4639	26.53473629
4640	26.53439156
4641	26.53269694
4642	26.53216876
4643	26.53170467
4644	26.5311708
4645	26.53087728
4646	26.53045152
4647	26.53014586
4648	26.52977886
4649	26.52927649
4650	26.52894097
4651	26.52858669
4652	26.5276496
4653	26.52733949
4654	26.52707101
4655	26.5267593
4656	26.52646082
4657	26.52610211
4658	26.52578026
4659	26.52540901
4660	26.52494597
4661	26.52463802
4662	26.52432088
4663	26.5240037
4664	26.52377089
4665	26.52346796
4666	26.52307483
4667	26.52276418
4668	26.52212277
4669	26.52189144
4670	26.52157451
4671	26.52090512
4672	26.52059407
4673	26.5202961
4674	26.51996942
4675	26.51971663
4676	26.5193632
4677	26.51906113
4678	26.5187631
4679	26.5184249
4680	26.51807062
4681	26.51785325
4682	26.51756537
4683	26.51719441
4684	26.51684652
4685	26.51651706
4686	26.51623197
4687	26.5156585
4688	26.51544808
4689	26.51513562
4690	26.51460742
4691	26.51433298
4692	26.51380203
4693	26.51346449
4694	26.51149789
4695	26.51121584
4696	26.51086305
4697	26.50892441
4698	26.50871754
4699	26.5084426
4700	26.50752557
4701	26.50716751
4702	26.50644659
4703	26.50610272
4704	26.50585075
4705	26.50564561
4706	26.50529672
4707	26.50509262
4708	26.50478259
4709	26.50443338
4710	26.5040178
4711	26.50378888
4712	26.50159105
4713	26.50092271
4714	26.5005687
4715	26.49959517
4716	26.49930359
4717	26.49902797
4718	26.49866308
4719	26.49825757
4720	26.49793285
4721	26.49764537
4722	26.49702932
4723	26.49669609
4724	26.49637637
4725	26.49590412
4726	26.49384189
4727	26.49294136
4728	26.49267174
4729	26.49234058
4730	26.49185467
4731	26.49133294
4732	26.490486
4733	26.4900349
4734	26.48952126
4735	26.48925233
4736	26.48890324
4737	26.48725834
4738	26.48713691
4739	26.48676611
4740	26.48651966
4741	26.48622462
4742	26.48600085
4743	26.48572679
4744	26.48534591
4745	26.484859
4746	26.48451545
4747	26.4842161
4748	26.48385116
4749	26.48359705
4750	26.48326134
4751	26.48306445
4752	26.4828063
4753	26.48262283
4754	26.48227584
4755	26.48158882
4756	26.48125722
4757	26.48065328
4758	26.48037601
4759	26.48003589
4760	26.47927559
4761	26.47912645
4762	26.47879178
4763	26.47859167
4764	26.47829018
4765	26.47800603
4766	26.47771197
4767	26.47709779
4768	26.47620823
4769	26.47588229
4770	26.47530555
4771	26.47500368
4772	26.47467753
4773	26.47436548
4774	26.47401376
4775	26.47383338
4776	26.47345753
4777	26.4733139
4778	26.47300776
4779	26.4726905
